Document Index (generated),Category Code,Number Of Employees,Acquired,Competitors,No of Investors,State Code,Blog Url,Homepage Url,Money
10239,consulting,0,0,0,1,CT,1,1,0
10244,web,0,0,0,1,NC,0,1,0
10247,software,0,0,0,1,CA,1,1,0
10250,games_video,2,0,0,1,MN,1,1,0
10251,software,0,0,0,1,OK,0,1,0
10252,software,50,0,0,1,MA,1,1,0
10254,software,20,0,5,1,TX,1,1,0
10267,enterprise,5,0,0,1,FL,1,1,0.125
10270,mobile,15,0,0,2,OK,1,1,0.35
10271,consulting,5,0,0,1,IL,1,1,0
10284,software,25,0,3,1,TX,1,1,0
10285,web,25,0,0,8,CA,0,1,28.3
10286,web,4,0,0,1,CA,1,1,0
10287,advertising,6,0,0,1,OH,0,1,0
10289,software,0,0,0,4,CA,1,1,10.3
10290,other,5,0,0,1,MD,0,1,0
10292,games_video,12,0,10,1,CA,1,1,0
10293,fashion,0,0,0,11,NY,1,1,30.4
10294,games_video,3,0,0,1,WA,1,1,0
10295,advertising,0,0,0,16,MA,1,1,28.3
10298,advertising,500,1,0,1,CA,1,1,0
10300,enterprise,7,0,0,1,TX,1,1,0
10301,misc,0,0,0,1,NJ,0,1,0
10304,cleantech,0,0,0,1,CA,0,1,0
10305,software,0,0,0,1,CA,0,1,0
10306,misc,0,0,0,1,CA,0,1,0
10308,web,0,0,0,1,TX,0,1,0
10310,advertising,25,0,3,1,IL,0,1,0
10311,misc,0,0,0,1,CA,0,0,0
10312,advertising,36,0,0,1,OR,1,1,0
10314,other,0,0,0,1,TN,1,1,0
10316,web,600,0,0,1,NY,0,1,0
10317,software,20,0,3,2,VA,0,1,0.963
10319,advertising,5,0,0,1,NY,1,1,0
10321,web,10,0,6,2,NY,1,1,2.5
10327,other,0,0,0,1,WA,0,1,0
10329,software,0,0,0,1,CA,1,1,0
10330,software,1,0,0,1,CO,1,1,0
10331,software,220,0,0,1,CA,1,1,0
10333,other,0,0,0,1,CA,0,1,0
10337,consulting,48,0,0,1,MA,0,1,0
10341,consulting,10,0,0,1,MD,1,1,0
10345,software,35,1,6,9,MA,1,1,29.1
10347,web,0,1,0,1,CA,0,1,0
10348,advertising,5,0,0,1,CA,0,1,0
10351,software,3,0,0,1,CA,0,1,0
10352,ecommerce,5,0,0,1,NC,1,1,0
10358,mobile,160,1,0,12,CA,1,1,40.3
10363,software,0,0,0,1,CA,1,1,0
10365,web,0,0,0,1,NY,0,1,0
10375,consulting,75,0,0,1,WA,0,1,0
10379,software,0,0,0,1,NV,0,1,0
10384,ecommerce,0,0,0,1,CA,1,1,0
10387,software,0,0,0,11,VA,1,1,30
10388,manufacturing,80,0,0,2,CT,0,1,20.7
10395,semiconductor,0,1,0,5,CA,0,1,10
10400,web,3,0,0,1,VA,0,1,0
10402,mobile,100,0,0,1,NY,1,1,0
10403,mobile,7,0,2,4,CT,1,1,2.7
10404,games_video,1000,0,0,1,CA,0,1,0
10405,news,26,0,4,19,MA,1,1,27.5
10409,consulting,5,0,0,1,CA,1,1,0
10411,other,0,0,0,1,TX,0,1,0
10413,public_relations,0,0,0,1,CT,1,1,0
10415,web,4,0,0,2,CA,1,1,0.2
10416,web,0,0,0,1,CA,0,1,0
10417,consulting,0,0,0,1,CT,1,1,0
10418,public_relations,3,0,0,1,WA,1,1,0
10419,misc,0,0,0,1,CA,0,1,0
10421,advertising,3,0,0,1,FL,0,1,0
10423,web,5,0,0,5,MA,1,1,0.345
10424,software,10,0,0,1,GA,0,1,0
10425,enterprise,200,0,0,1,OH,1,1,0
10426,hardware,0,0,0,1,NJ,0,1,0
10428,software,25,0,0,1,OH,1,1,0
10431,web,7,1,0,3,MD,0,1,0
10432,mobile,2,0,0,1,CO,0,1,0
10435,web,0,0,0,1,CA,0,1,0
10437,consulting,65,0,0,1,IL,1,1,0
10450,web,0,0,0,1,AZ,0,1,0
10451,misc,0,0,0,1,CA,0,1,0
10457,web,0,0,0,1,GA,0,1,0
10459,games_video,0,1,0,1,MA,0,1,0
10460,other,37,0,0,1,OH,0,1,0
10461,web,2,0,4,1,TX,1,1,0
10463,advertising,14,0,2,1,NC,1,1,0
10464,public_relations,9,0,0,1,OH,1,1,0
10466,travel,75,0,0,14,CA,0,1,42.5
10468,web,3,0,0,1,NE,0,1,0
10470,network_hosting,5,0,2,1,NE,0,1,0
10473,software,25,0,0,1,CA,0,1,0
10474,misc,0,0,0,1,KY,1,1,0
10476,public_relations,0,0,0,1,FL,0,1,0
10477,web,110,0,0,1,CA,1,1,0
10479,web,3,0,0,1,NE,0,1,0
10480,ecommerce,100,0,0,1,CA,0,1,0
10481,advertising,4,0,0,1,NE,0,1,0
10482,hardware,15,0,0,1,PA,0,1,0
10485,software,50,1,2,1,GA,1,1,0
10487,consulting,10,0,0,1,WA,0,1,0
10490,public_relations,10,0,0,1,CA,0,1,0.8
10491,web,5,0,0,1,NY,0,1,0
10492,web,1,0,0,1,DC,1,1,0
10493,software,60,0,0,1,CA,1,1,0
10494,software,60,0,0,1,CA,0,1,0
10504,cleantech,0,0,0,1,CA,0,1,0
10506,software,10,0,0,1,NY,0,1,0
10508,games_video,0,0,0,1,MO,0,1,0
10509,ecommerce,0,0,2,6,MO,0,1,23
10510,software,4,0,0,1,CO,1,1,0
10512,other,3,0,0,1,NE,1,1,0
10513,misc,0,0,0,1,CA,0,1,0
10514,advertising,26,0,0,1,TX,1,1,0
10516,other,0,0,0,1,TX,0,1,0
10522,ecommerce,3,0,0,1,NE,0,1,0
10523,software,5,0,0,1,TN,0,1,0
10524,hardware,10,0,4,1,CA,1,1,0.25
10525,software,92,0,0,2,WA,1,1,15
10526,consulting,10,0,0,1,CA,0,1,0
10527,web,330,0,0,1,TN,0,1,0
10528,enterprise,51,0,0,8,NY,1,1,31
10529,software,0,0,0,1,CA,1,1,0
10530,security,16,1,3,1,OH,0,1,1.69
10531,software,20,0,0,1,NE,0,1,0
10532,web,15,0,0,1,CA,1,1,0
10534,advertising,2,0,0,1,CA,1,1,0
10536,software,0,1,0,9,CA,0,1,20
10537,software,115,0,2,1,FL,0,1,0
10538,software,50,0,6,1,CA,1,1,0
10539,web,25,0,0,1,MI,1,1,0
10540,consulting,15,0,0,1,VA,0,1,0
10541,search,0,0,0,5,CA,0,1,13.6
10543,hardware,0,1,0,1,PA,0,1,0
10544,web,9,1,0,3,CA,1,1,0
10546,hardware,6,0,0,1,NJ,1,1,0.57
10548,enterprise,16,0,0,1,CA,0,1,0
10556,advertising,25,0,0,1,CA,1,1,0
10560,security,0,0,0,1,CO,1,1,5
10561,web,0,0,0,1,NY,1,1,3.65
10562,biotech,2,0,0,1,IA,0,1,0
10564,advertising,6,0,0,1,LA,0,1,0
10565,advertising,0,1,6,6,VA,1,1,18.7
10566,web,0,0,0,1,OR,1,1,0
10567,public_relations,0,0,7,1,CA,1,1,0
10569,consulting,0,0,0,1,MA,0,1,0
10570,semiconductor,0,0,0,2,CA,1,1,289
10572,network_hosting,200,0,6,13,CA,1,1,49
10574,network_hosting,0,0,0,6,CA,0,1,51
10581,biotech,0,0,0,1,DC,0,1,0
10584,advertising,0,0,0,2,CA,1,1,6
10586,enterprise,17,0,3,1,IL,1,1,0
10589,software,0,0,0,1,NC,0,1,0
10591,advertising,4,0,0,1,OH,0,1,0
10592,network_hosting,1,0,0,1,WA,1,1,0
10593,misc,0,0,0,1,KY,0,0,0
10596,other,3,0,0,1,CA,0,1,0
10597,web,8,0,0,2,AZ,0,1,0.25
10599,other,7,0,0,1,NE,1,1,0
10600,software,100,0,0,1,NE,0,1,0
10604,mobile,110,0,0,1,CA,0,1,0
10608,software,0,0,0,1,MA,0,1,0
10612,other,32,0,3,1,TX,1,1,0
10614,games_video,10,0,0,1,CA,1,1,0
10616,public_relations,75,0,0,1,NY,1,1,0
10619,software,500,0,0,1,NY,1,1,0
10623,software,10,0,0,1,CA,0,1,0
10624,advertising,25,0,0,1,VT,0,1,0
10625,misc,0,0,0,1,NC,0,1,0
10626,software,0,0,0,1,DC,0,1,0
10627,software,100,0,4,8,MA,0,1,24.2
10634,search,21,0,4,1,NY,0,1,0
10635,web,5,0,0,1,WA,1,1,0
10637,software,30,0,0,1,NY,0,1,0
10639,ecommerce,2,0,2,1,IL,0,1,0
10640,web,0,0,0,2,VA,0,1,22
10643,enterprise,150,0,7,36,CA,1,1,68.9
10646,software,0,0,0,1,NC,1,1,0
10647,analytics,20,1,2,3,CA,1,1,9.4
10648,analytics,90,1,0,8,CA,1,1,22.1
10649,network_hosting,0,0,0,2,NY,1,1,3.4
10650,web,0,0,0,1,NY,1,1,5
10651,network_hosting,0,0,0,1,NY,0,1,2
10652,misc,0,0,0,1,CA,0,1,0
10653,software,23,0,2,1,CA,1,1,2.7
10654,hardware,3,0,0,1,MD,0,1,0
10657,security,25,0,0,1,CA,1,1,0
10662,web,4,0,8,1,NY,1,1,0
10665,ecommerce,5,0,0,1,GA,1,1,0
10667,games_video,7,0,0,1,CA,0,1,0
10671,software,5,0,0,1,VA,1,1,0
10672,network_hosting,0,0,0,1,NE,1,1,0
10674,software,0,0,0,1,MA,0,0,0
10676,mobile,0,1,2,1,CA,1,1,0
10678,mobile,0,0,0,15,CA,0,1,60
10679,ecommerce,17,0,0,1,AZ,1,1,0
10680,web,0,1,0,1,NY,1,1,0
10681,misc,0,1,0,1,CA,0,0,0
10682,misc,0,1,0,1,WI,0,0,0
10694,web,1,0,0,1,OH,1,1,0
10695,messaging,61,0,0,1,NY,1,1,0
10696,software,0,1,0,1,OH,0,1,0
10702,web,20,0,0,1,FL,0,1,0
10703,web,20,0,0,1,FL,0,1,0
10704,web,20,0,0,1,FL,0,1,0
10705,web,20,0,0,1,FL,0,1,0
10706,ecommerce,10,0,0,1,IL,0,1,0
10707,software,20,0,0,1,FL,0,1,0
10711,games_video,0,0,0,1,CA,0,1,0
10717,mobile,8,0,2,6,MA,1,1,1.77
10719,advertising,0,1,0,9,CA,1,1,28.9
10721,web,12,0,0,1,CA,0,1,0
10722,advertising,30,0,0,1,IN,0,1,0
10723,network_hosting,2,0,0,3,CA,1,1,0.25
10728,enterprise,0,0,0,7,NJ,1,1,12.7
10732,software,130,0,3,1,VA,0,1,0
10734,semiconductor,0,0,0,17,CA,0,1,44.8
10735,software,0,1,0,1,CA,0,1,0
10736,enterprise,0,0,0,1,OH,0,0,0
10739,enterprise,0,0,0,8,CA,0,1,26.8
10740,software,0,0,0,2,CA,0,1,12
10741,advertising,25,0,0,1,MD,0,1,0
10742,games_video,0,1,0,1,CA,0,1,0
10744,web,0,0,0,1,NY,0,1,0
10745,hardware,0,1,0,1,CA,0,1,0
10747,ecommerce,0,0,0,1,CA,0,1,0
10748,network_hosting,0,0,0,1,CA,0,1,0
10749,web,4,0,0,1,CA,1,1,0
10751,misc,0,0,0,1,CA,0,1,0
10752,biotech,0,0,0,1,NY,0,1,0
10753,misc,0,0,0,1,DC,0,1,0
10755,software,0,0,0,8,UT,1,1,38.3
10756,software,100,0,0,3,VA,1,1,30
10757,misc,0,0,0,1,DC,0,1,0
10762,misc,0,0,0,1,VA,0,1,0
10763,mobile,5,0,0,1,CA,0,1,0
10765,web,1,0,6,1,CA,1,1,0
10766,hardware,28,0,0,8,CA,0,1,3.8
10767,other,1,0,0,1,CA,0,1,0
10769,other,10,0,0,1,CA,0,1,0
10770,public_relations,30,0,0,1,MA,0,1,0
10771,consulting,7,0,0,1,MA,0,1,0
10772,other,15,0,0,1,NY,0,1,0
10773,software,50,0,0,1,NY,0,1,0
10774,web,16,0,0,1,TX,1,1,0
10775,games_video,2,0,0,1,FL,1,1,0
10776,software,4,0,0,1,OH,0,1,0
10778,hardware,7,0,0,1,CA,1,1,0
10779,software,5,0,3,2,CA,1,1,2
10781,search,10,0,0,1,CA,1,1,0
10784,network_hosting,0,0,0,1,CA,1,1,0
10785,web,4,0,0,1,PA,1,1,0
10788,web,10,0,0,1,CA,1,1,0
10790,games_video,3,0,4,1,NY,1,1,0
10792,advertising,2,0,0,1,DE,1,1,0
10798,mobile,3,0,0,1,CA,1,1,0
10803,misc,0,0,0,1,GA,0,1,0
10805,legal,0,0,0,1,TX,0,1,0
10809,biotech,4,0,0,1,KS,0,1,0
10815,web,2,0,5,1,OR,1,1,0
10820,software,50,0,0,1,GA,0,1,0
10822,finance,140,0,0,5,NY,1,1,34.2
10823,consulting,10,0,0,1,CA,0,1,0
10825,mobile,0,0,0,1,CA,0,1,0
10826,misc,0,0,0,1,CA,1,1,0
10830,security,0,1,0,20,CA,0,1,37.1
10832,semiconductor,0,0,0,1,CA,0,1,0
10834,software,354,0,0,4,TX,1,1,218
10836,misc,0,1,0,1,CA,0,1,0
10838,misc,0,0,0,1,CA,1,1,0
10839,other,0,0,0,1,CA,1,1,0
10840,semiconductor,0,0,0,1,CA,0,1,0
10841,other,0,0,0,1,CA,0,1,0
10842,software,1,0,3,1,TX,1,1,0
10844,other,3,0,0,1,IA,1,1,0
10847,software,0,0,2,1,IA,0,1,0
10850,other,0,0,0,1,CA,1,1,0
10854,enterprise,2,0,0,1,CA,1,1,0
10857,software,12,0,0,1,OH,1,1,0
10859,advertising,4,0,0,1,NJ,1,1,0
10860,misc,0,0,0,1,MA,0,1,0
10863,enterprise,40,0,0,6,TX,1,1,14.5
10864,software,25,0,0,1,AZ,1,1,0
10865,cleantech,0,0,0,1,NV,1,1,0
10866,software,0,0,0,1,NV,0,1,0
10875,public_relations,2,0,0,1,MA,1,1,0
10876,software,3,0,0,1,FL,1,1,0
10878,advertising,0,0,0,1,IN,1,1,0
10882,software,15,1,0,1,CA,0,1,0
10886,web,10,0,0,1,NJ,0,1,0
10894,software,8,0,0,2,CA,0,1,0.6
10895,finance,20,0,0,20,CA,1,1,30.5
10897,advertising,142,0,0,11,CA,1,1,41.9
10898,public_relations,220,0,9,1,NY,1,1,0
10901,web,4,0,0,1,IN,1,1,0
10903,web,0,0,0,1,AZ,1,1,1.5
10910,web,8,1,0,1,WA,1,1,0
10911,public_relations,9,0,0,1,OH,0,1,0
10913,software,0,0,0,21,CA,0,1,43.5
10915,games_video,2,0,0,1,CA,1,1,0
10918,consulting,0,0,0,1,NY,0,1,0
10920,other,5,0,2,1,CA,1,1,0
10924,mobile,75,0,0,2,VA,1,1,8.6
10928,web,0,0,3,1,WA,1,1,0.25
10929,advertising,50,0,0,15,CA,1,1,44.9
10930,mobile,35,0,0,3,CA,1,1,7.7
10931,web,1,0,0,1,NY,1,1,0
10935,ecommerce,0,0,0,1,CA,0,1,60
10936,semiconductor,0,0,0,19,CA,0,1,212
10937,hardware,0,0,0,7,CA,1,1,34.9
10939,web,12,0,0,18,CA,1,1,8.6
10940,ecommerce,0,0,0,6,NY,1,1,23
10950,games_video,0,1,0,2,NY,0,1,36
10951,software,0,0,0,1,GA,0,1,0
10955,public_relations,400,0,0,1,IL,0,1,0
10956,misc,0,0,0,1,CA,0,0,0
10959,software,52,0,0,1,NC,0,1,0
10960,web,0,1,2,1,WA,1,1,0
10961,semiconductor,0,0,0,2,CA,0,0,10
10963,hardware,8,0,0,1,VA,1,1,0
10968,software,100,0,0,1,NY,0,1,0
10971,web,0,0,0,1,TX,0,1,2
10975,network_hosting,19,0,0,1,CA,0,1,0
10978,enterprise,6,0,3,1,IN,1,1,0
10979,travel,58,0,0,1,OR,1,1,1.5
10980,software,100,1,0,1,NY,0,1,0
10982,software,15,0,0,1,NJ,1,1,0
10983,misc,0,1,0,1,CA,0,0,0
10984,ecommerce,0,0,0,1,CA,0,1,0
10985,games_video,3,0,0,1,CA,1,1,0
10989,software,0,0,0,4,NY,0,1,5.9
10990,software,0,0,0,26,CA,0,1,59
10992,web,50,0,0,1,IN,0,1,54
10993,software,0,0,0,5,MN,0,1,9.16
10996,consulting,8,0,0,1,CA,0,1,0
10998,other,0,0,0,1,ID,0,1,0
10999,games_video,0,0,0,1,CA,0,1,0
11003,misc,0,0,0,1,NC,0,1,0
11004,hardware,0,0,0,7,NC,0,1,26.5
11005,enterprise,0,0,0,7,WA,0,1,17.6
11006,security,0,0,0,9,CA,1,1,49.9
11007,web,2,0,0,1,CA,1,1,0
11008,advertising,0,0,0,5,NY,0,1,18
11009,web,0,0,0,1,CA,0,1,0.75
11012,web,0,0,0,2,PA,0,1,8
11013,mobile,0,1,0,1,CA,0,1,4.41
11014,security,320,0,0,16,CA,1,1,87.3
11015,hardware,0,0,0,7,CA,0,1,11.8
11018,cleantech,0,0,0,11,MA,0,1,78.5
11019,software,600,0,0,1,TX,0,1,0
11022,software,0,0,0,1,CA,0,1,0
11024,advertising,1,0,0,1,NH,1,1,0
11025,software,6,0,0,1,CA,1,1,0
11026,software,80,0,0,1,CA,1,1,0
11029,search,0,1,0,1,MA,0,1,0
11030,education,14,0,0,1,PA,1,1,0
11031,games_video,3,0,4,1,CA,1,1,0
11032,other,0,0,0,1,CA,0,1,0
11036,games_video,0,0,0,1,NY,1,1,0
11037,enterprise,2,0,0,1,MA,0,1,0
11039,search,0,0,0,1,CA,0,1,0
11040,security,0,1,0,6,CA,0,1,16
11041,mobile,0,0,0,3,VA,0,1,1.5
11044,enterprise,0,0,0,3,NY,0,1,1.17
11046,software,175,0,0,8,MA,0,1,56.7
11053,hardware,0,0,0,1,AZ,0,1,0
11055,games_video,125,0,0,14,CA,1,1,52
11059,games_video,5,0,6,2,OH,0,1,1
11061,software,1,0,0,1,WA,0,1,0
11071,other,0,0,0,1,TX,0,1,0
11072,other,0,0,0,1,CA,0,1,0
11073,other,0,0,0,1,MA,0,1,0
11074,other,0,0,0,1,CA,0,1,0
11075,enterprise,130,0,0,10,OR,1,1,27.6
11076,enterprise,50,0,0,1,MA,1,1,0
11077,consulting,10,0,0,1,MA,1,1,0
11079,software,45,1,3,8,CO,0,1,10.7
11080,other,1,0,0,1,KY,1,1,0
11083,software,0,1,0,6,VA,1,1,59
11086,other,0,1,0,1,TX,1,1,0
11088,software,45,0,0,1,CA,1,1,0
11089,web,100,0,0,1,CA,1,1,0
11092,legal,100,0,0,1,NY,0,1,0
11095,games_video,3,0,7,1,DE,1,1,0.1
11096,software,0,0,0,14,CA,0,1,59
11097,mobile,0,0,0,4,OH,0,1,7.72
11104,other,0,0,0,1,CA,0,1,0
11105,other,0,0,0,2,CA,0,1,1
11107,other,0,0,0,1,CA,0,1,0
11108,other,300,0,5,1,CA,1,1,0
11109,advertising,0,0,0,7,CA,0,1,21.1
11110,cleantech,0,0,0,1,CA,1,1,0
11114,web,0,0,2,2,WA,1,1,2.62
11115,enterprise,0,1,0,4,CA,0,1,15.2
11116,misc,0,0,0,1,FL,0,1,0
11117,web,5,0,2,1,VA,0,1,0
11121,ecommerce,5,0,2,2,GA,1,1,0.5
11122,enterprise,0,0,0,2,CA,0,1,5
11123,software,0,0,0,1,SC,0,1,1.4
11124,games_video,0,0,0,2,NY,0,1,12
11125,hardware,0,0,0,1,CA,0,1,0
11126,software,23,0,0,1,FL,0,1,0
11127,software,45,0,0,1,OR,1,1,0
11128,misc,0,0,0,1,NY,0,1,0
11130,games_video,2,0,0,1,CA,1,1,0
11131,mobile,10,0,0,1,CA,1,1,0
11132,ecommerce,5,0,0,1,MI,1,1,0
11133,consulting,7,0,0,1,CA,1,1,0
11135,software,2,0,0,1,NJ,0,1,0
11136,consulting,7,0,0,1,AZ,0,1,0
11137,network_hosting,6,0,0,1,CA,1,1,0
11139,enterprise,0,0,0,1,CA,0,1,0
11140,misc,0,0,0,1,MA,0,1,0
11141,social,79,0,3,46,CA,1,1,40
11142,advertising,7,1,0,2,CA,1,1,0.25
11143,web,2,0,3,1,FL,1,1,0
11144,enterprise,0,0,0,1,WA,0,1,0
11152,misc,0,0,0,1,CA,0,1,0
11153,advertising,24,0,0,1,CA,0,1,0
11155,software,0,0,0,19,CA,1,1,59
11158,biotech,0,0,0,5,MA,0,1,96.4
11161,games_video,0,0,0,1,CA,1,1,0
11162,software,0,0,0,8,FL,1,1,312
11164,biotech,0,0,0,7,MA,0,1,41.5
11166,public_relations,0,0,0,1,MA,0,1,0
11177,biotech,0,0,0,1,NJ,0,1,0
11180,biotech,0,0,0,1,NJ,0,1,0
11181,biotech,85,0,0,1,CA,0,1,0
11182,biotech,0,0,0,1,NJ,0,1,0
11183,hardware,0,0,0,1,NJ,0,1,0
11188,software,0,0,0,3,CO,0,1,17.6
11192,biotech,0,0,0,4,CA,0,1,22
11193,mobile,0,0,0,1,MA,0,1,0
11194,hardware,0,0,0,3,CA,0,1,3.48
11195,misc,0,1,0,1,CA,0,1,0
11196,games_video,15,0,0,1,CA,1,1,0
11197,web,0,0,0,1,CA,0,1,0
11198,travel,0,0,0,3,MA,1,1,13
11199,advertising,50,0,0,9,CA,1,1,8
11200,advertising,20,0,0,1,MA,0,1,8
11202,games_video,0,1,0,1,CA,0,1,0
11203,enterprise,0,0,0,1,DE,0,1,0
11207,hardware,0,0,0,1,CA,0,1,0
11208,enterprise,0,1,0,22,CA,1,1,130
11210,mobile,0,0,0,3,CA,0,1,21.5
11211,network_hosting,650,0,0,17,CA,0,1,284
11212,software,0,1,0,11,CA,0,1,65
11214,web,3,0,0,1,FL,1,1,0
11215,consulting,1,0,0,1,MA,0,1,0
11217,search,0,0,2,2,CA,1,1,0.25
11219,network_hosting,15,0,0,1,TX,0,1,0
11220,security,85,0,0,14,CA,1,1,50.5
11222,manufacturing,0,0,0,1,NJ,0,1,11.4
11223,software,43,0,0,1,NV,1,1,0
11226,mobile,200,0,0,9,CA,1,1,42.6
11228,software,0,0,0,4,CA,0,1,5.5
11229,software,0,0,0,9,CA,0,0,17
11231,web,0,0,0,1,NV,0,1,155
11232,software,0,1,0,1,CA,0,1,0
11234,consulting,0,0,0,1,NJ,0,1,20
11237,medical,0,0,0,3,CA,1,1,24.1
11238,hardware,0,0,0,4,CA,0,1,9.5
11239,network_hosting,0,1,0,4,CA,0,0,8.5
11242,software,0,1,0,10,CA,0,1,27.3
11244,software,4,0,0,1,FL,0,1,1.95
11245,other,0,0,0,3,CA,0,1,4.5
11249,web,0,0,0,1,CA,0,1,0
11250,games_video,2,0,0,1,CA,1,1,0
11251,hardware,0,0,0,12,CA,0,1,48
11252,web,0,0,0,2,CA,0,1,3.17
11253,software,60,0,0,4,CA,0,1,2.8
11256,advertising,5,0,3,1,TX,1,1,0
11258,enterprise,200,0,0,1,NC,1,1,0
11264,misc,40,0,0,1,GA,1,1,0
11267,web,0,0,0,1,CA,0,1,0
11272,enterprise,50,0,0,6,CA,1,1,37
11273,web,0,0,0,1,CA,0,1,2
11275,software,0,1,0,1,VA,0,1,0
11277,consulting,62,0,7,1,MA,1,1,0
11280,software,3,0,3,1,DE,1,1,0
11282,public_relations,0,0,4,1,WA,1,1,0
11286,web,8,0,0,1,IL,0,1,0
11289,enterprise,3,0,4,1,GA,1,1,0
11294,software,34,0,0,1,CA,1,1,0
11295,cleantech,0,1,0,8,CA,1,1,836
11298,cleantech,0,0,0,8,CA,0,1,55.2
11299,games_video,5,0,0,1,CA,0,1,0
11302,misc,0,0,0,1,CA,0,1,0
11303,misc,0,1,0,1,FL,0,0,0
11304,advertising,6,0,0,1,FL,1,1,0
11305,hardware,0,0,0,11,NJ,0,1,17
11306,enterprise,165,0,0,17,CA,0,1,84.1
11309,hardware,0,0,0,2,CA,0,1,11
11312,enterprise,0,0,0,1,MI,1,1,2.5
11313,web,12,0,0,1,VA,0,1,0
11317,network_hosting,40,0,0,2,IN,1,1,6.12
11319,games_video,1,0,0,1,OH,0,1,0
11322,biotech,16,0,0,1,UT,0,1,0
11323,biotech,10,0,0,4,UT,0,1,5.29
11328,web,0,1,0,4,CO,0,1,50
11336,web,0,0,0,5,CA,1,1,12.1
11337,misc,0,0,0,1,CA,0,1,0
11339,games_video,8,0,9,1,SC,1,1,0
11340,software,19,0,0,1,CO,1,1,0
11341,enterprise,0,0,0,1,MA,0,1,0
11343,software,200,0,0,1,CA,1,1,0
11345,web,15,0,0,1,CA,1,1,0
11347,advertising,0,0,0,1,IL,1,1,0
11348,web,350,0,0,1,CA,0,1,0
11350,software,50,0,0,1,IL,1,1,0
11351,misc,0,1,0,1,WA,0,1,0
11353,cleantech,0,0,0,5,CO,0,1,104
11359,software,0,1,0,3,CA,0,1,2
11360,enterprise,0,0,8,5,PA,1,1,1.08
11362,mobile,0,0,0,11,CA,0,1,155
11363,network_hosting,0,0,0,1,NY,0,1,0
11365,other,0,0,0,1,CA,0,1,0
11366,web,0,0,0,1,NY,1,1,2
11367,other,4,0,0,1,CA,0,1,0
11368,consulting,0,0,0,1,NY,0,1,0
11370,advertising,0,0,0,4,CA,1,1,12
11371,ecommerce,4,0,0,1,CA,0,1,0
11372,web,0,0,0,3,NY,0,1,3
11373,web,0,0,0,1,CA,1,1,1.5
11374,security,0,1,0,11,MA,0,1,24.5
11378,misc,0,0,0,1,NY,0,1,0
11380,web,400,0,11,1,TX,1,1,0
11388,web,3,0,3,1,CA,0,1,0
11399,misc,0,1,0,1,NV,0,1,0
11400,consulting,0,0,0,1,MA,0,1,0
11401,enterprise,150,0,0,4,VA,1,1,84.3
11402,advertising,0,0,0,12,CA,0,1,33
11403,software,0,0,0,4,CA,0,1,8.33
11409,software,40,0,0,1,NY,0,1,0
11410,biotech,3,0,0,1,GA,0,1,3
11411,search,2,0,0,1,CA,1,1,0
11413,mobile,0,0,0,1,MI,0,1,15
11415,biotech,0,0,0,11,MA,0,1,60
11416,software,0,0,0,4,CA,0,1,20
11418,misc,0,0,0,1,CA,0,1,0
11420,hardware,0,1,0,4,NJ,0,1,17.5
11422,mobile,0,0,0,9,WA,0,1,101
11423,software,0,0,0,1,CA,0,1,0.25
11424,web,0,0,0,1,MD,0,1,0
11427,web,5,0,0,1,VA,0,1,0
11429,advertising,0,1,0,1,DC,0,1,0
11434,biotech,0,1,0,1,MD,0,1,0
11435,enterprise,6,0,0,1,NE,1,1,0.0158
11436,other,11,0,0,1,MD,0,1,0
11437,mobile,0,0,0,1,CA,0,1,0
11440,web,14,0,0,1,TX,0,1,0
11442,web,7,0,0,1,GA,0,1,0
11443,advertising,0,0,0,3,CA,0,1,1.4
11444,advertising,380,0,3,4,GA,1,1,40
11445,network_hosting,0,1,0,14,CA,0,1,65.8
11448,software,0,1,0,5,CA,0,1,26
11449,mobile,0,0,0,38,CA,0,1,164
11451,software,20,0,0,8,PA,1,1,7.45
11455,web,3,0,0,1,NY,0,1,0
11456,software,0,0,0,10,CA,1,1,37
11457,software,0,1,0,2,CA,0,1,11
11458,web,4,0,3,1,CA,1,1,0
11460,hardware,0,0,0,1,CA,0,1,0
11461,software,0,0,0,1,CA,0,1,1.7
11462,software,0,0,0,7,CA,0,1,13.9
11463,software,0,0,0,9,CA,0,1,20.7
11466,web,6,0,0,1,NY,1,1,0
11467,enterprise,0,0,0,1,MA,0,1,15
11468,misc,0,0,0,1,MA,0,1,0
11470,network_hosting,0,0,0,3,CA,1,1,6
11479,misc,0,0,0,1,MA,0,1,0
11480,misc,0,0,0,1,MA,0,1,0
11488,misc,0,0,0,1,MA,0,1,0
11489,software,0,0,0,1,MA,0,1,0
11493,biotech,0,0,0,1,MA,0,1,0
11494,biotech,0,0,0,1,MA,0,1,0
11497,misc,0,0,0,1,MA,0,1,0
11498,real_estate,0,0,0,5,CT,1,1,2.94
11500,semiconductor,0,1,0,1,CA,0,0,0
11501,web,0,0,0,1,CA,0,1,12
11503,software,0,0,0,1,CA,1,1,24
11504,hardware,0,0,0,14,CA,0,1,162
11505,hardware,0,0,0,3,CA,0,1,20
11506,games_video,4,0,0,1,FL,1,1,0
11507,enterprise,49,0,2,27,CA,1,1,13.2
11510,network_hosting,0,1,0,8,CA,0,1,24
11511,software,0,0,0,1,IL,0,1,10
11512,semiconductor,0,1,0,7,CA,0,1,37.9
